1609781264915	"2000"	"7"	"29"	"635"	5	"912"	12	"DL"	"1211"	157	"BDL"	"ATL"	859
1609781479611	"2000"	"6"	"29"	"2033"	23	"2201"	62	"US"	"207"	148	"DCA"	"BNA"	562
1609781367520	"2000"	"2"	"23"	"1353"	43	"1851"	41	"DL"	"1484"	178	"LAX"	"DFW"	1235
1609781258909	"2000"	"10"	"8"	"1726"	-2	"1932"	-1	"AA"	"1409"	186	"DTW"	"DFW"	987
1609781129270	"2000"	"12"	"6"	"1021"	-3	"1414"	-10	"HP"	"2302"	173	"PHX"	"MSY"	1301
1609781164306	"2000"	"8"	"17"	"1819"	4	"2101"	16	"US"	"1992"	162	"PBI"	"PHL"	951
1609780995128	"2000"	"12"	"3"	"1759"	-1	"1939"	8	"CO"	"1467"	160	"PBI"	"IAH"	956
1609780955075	"2000"	"2"	"18"	"1926"	21	"2205"	53	"AA"	"1147"	219	"PIT"	"DFW"	1068
1609780962584	"2000"	"11"	"1"	"739"	0	"1017"	-10	"HP"	"2457"	218	"MKE"	"PHX"	1460
1609781352007	"2000"	"11"	"5"	"1730"	0	"1949"	-21	"CO"	"1469"	259	"IAH"	"SEA"	1874
1609781633225	"2000"	"2"	"12"	"930"	0	"1051"	14	"DL"	"1827"	81	"BOS"	"LGA"	185
1609781320974	"2000"	"9"	"27"	"1956"	-4	"2212"	-10	"DL"	"446"	136	"ATL"	"EWR"	745
1609780932548	"2000"	"8"	"26"	"621"	1	"1342"	-7	"DL"	"338"	261	"SFO"	"CVG"	2036
1609781419562	"2000"	"7"	"16"	"1312"	12	"1637"	43	"US"	"2662"	205	"PBI"	"LGA"	1035
1609781473607	"2000"	"1"	"24"	"2037"	102	"2129"	95	"US"	"2223"	52	"ROA"	"PIT"	219
1609781481112	"2000"	"7"	"21"	"1930"	45	"2037"	47	"WN"	"289"	67	"RNO"	"LAS"	345
1609780997631	"2000"	"5"	"29"	"1231"	1	"1648"	-4	"AA"	"716"	197	"DFW"	"LGA"	1389
1609780954074	"2000"	"5"	"14"	"828"	-2	"1620"	-55	"AA"	"202"	292	"SJC"	"JFK"	2569
1609781482613	"2000"	"3"	"16"	"1703"	3	"2030"	7	"UA"	"758"	147	"SEA"	"DEN"	1024
1609781537155	"2000"	"2"	"21"	"1914"	104	"2044"	115	"UA"	"2058"	90	"LAX"	"SFO"	337
1609781225377	"2000"	"5"	"23"	"1734"	-1	"2001"	-8	"UA"	"451"	207	"IAD"	"AUS"	1297
1609780953573	"2000"	"9"	"22"	"1525"	0	"2030"	-5	"WN"	"1355"	185	"LAX"	"MCI"	1363
1609781234886	"2000"	"7"	"22"	"1220"	0	"1321"	-9	"WN"	"2068"	181	"STL"	"PHX"	1262
1609781268919	"2000"	"11"	"2"	"1656"	1	"2121"	-14	"UA"	"328"	145	"DEN"	"DTW"	1123
1609781204354	"2000"	"12"	"4"	"1526"	-4	"2105"	-3	"AA"	"833"	219	"SEA"	"ORD"	1721
1609781313968	"2000"	"3"	"31"	"1843"	0	"2206"	-8	"TW"	"350"	143	"STL"	"EWR"	872
1609780936051	"2000"	"1"	"13"	"2027"	2	"2234"	4	"NW"	"399"	247	"MSP"	"SMF"	1518
1609780948567	"2000"	"4"	"11"	"1247"	-3	"1417"	6	"HP"	"2254"	90	"LAX"	"PHX"	370
1609781256407	"2000"	"2"	"18"	"1933"	33	"2058"	49	"NW"	"1103"	145	"DTW"	"MCI"	629
1609781403050	"2000"	"1"	"22"	"1910"	10	"2122"	50	"DL"	"1046"	132	"CVG"	"BWI"	430
1609781706276	"2000"	"8"	"4"	"2127"	67	"2236"	61	"US"	"1582"	69	"JAX"	"CLT"	329
1609781344500	"2000"	"1"	"10"	"1457"	-3	"1723"	-21	"AA"	"2237"	146	"ORD"	"DFW"	802
1609781500626	"2000"	"3"	"17"	"945"	1	"1520"	31	"AA"	"2430"	215	"LAX"	"DFW"	1235
1609780976602	"2000"	"11"	"5"	"1533"	1	"1645"	-5	"UA"	"2048"	72	"LAX"	"SFO"	337
1609781135777	"2000"	"10"	"6"	"1746"	7	"2109"	33	"CO"	"656"	203	"MIA"	"EWR"	1086
1609781333485	"2000"	"3"	"24"	"653"	23	"1010"	40	"AA"	"979"	197	"DTW"	"MIA"	1145
1609781073212	"2000"	"2"	"27"	"1302"	-3	"1706"	-7	"NW"	"584"	184	"MSP"	"MCO"	1310
1609781101240	"2000"	"1"	"4"	"1937"	72	"2221"	71	"DL"	"2316"	164	"TPA"	"EWR"	998
1609781548165	"2000"	"2"	"19"	"1301"	46	"1519"	41	"CO"	"489"	138	"CLE"	"MCO"	895
1609781228880	"2000"	"3"	"22"	"1043"	-2	"1215"	-11	"UA"	"509"	152	"BOS"	"ORD"	867
1609781359513	"2000"	"9"	"22"	"558"	-2	"1222"	-9	"DL"	"610"	204	"PHX"	"ATL"	1587
1609781279430	"2000"	"10"	"9"	"1310"	0	"1438"	-5	"DL"	"2015"	88	"MEM"	"DFW"	432
1609781412056	"2000"	"1"	"24"	"1809"	10	"2106"	3	"CO"	"221"	237	"EWR"	"IAH"	1400
1609781281432	"2000"	"6"	"11"	"624"	-6	"741"	-12	"NW"	"1159"	137	"PHL"	"MEM"	874
1609781286938	"2000"	"8"	"15"	"1746"	0	"2025"	2	"AS"	"452"	159	"SEA"	"SNA"	978
1609781501127	"2000"	"5"	"18"	"700"	0	"835"	5	"AA"	"1477"	215	"HOU"	"LAX"	1390
1609781488117	"2000"	"5"	"12"	"1958"	3	"2315"	28	"DL"	"461"	197	"LGA"	"PBI"	1035
1609781213363	"2000"	"5"	"16"	"1855"	-5	"2040"	-1	"US"	"134"	225	"CLT"	"DEN"	1337
1609781260911	"2000"	"4"	"12"	"2022"	2	"2333"	-1	"CO"	"85"	191	"EWR"	"MIA"	1086
1609781169818	"2000"	"8"	"19"	"2307"	-3	"556"	-11	"US"	"152"	229	"PHX"	"PIT"	1813
1609781009644	"2000"	"6"	"23"	"2245"	15	"715"	9	"AA"	"290"	330	"SJC"	"JFK"	2569
1609780951571	"2000"	"5"	"21"	"2214"	9	"2358"	-32	"AA"	"1405"	224	"ORD"	"LAX"	1745
1609781424566	"2000"	"7"	"15"	"1654"	4	"1905"	17	"NW"	"1277"	191	"MSP"	"BOI"	1142
1609781298950	"2000"	"5"	"25"	"837"	-4	"1107"	-6	"AS"	"474"	150	"SEA"	"LAX"	954
1609781230382	"2000"	"1"	"24"	"135"	-5	"646"	-9	"DL"	"1914"	191	"PHX"	"ATL"	1587
1609780983114	"2000"	"9"	"16"	"1619"	6	"1731"	3	"US"	"1037"	72	"PIT"	"ALB"	367
1609781334987	"2000"	"3"	"27"	"916"	-4	"1151"	3	"DL"	"561"	155	"CVG"	"MIA"	948
1609781412557	"2000"	"9"	"24"	"1229"	-6	"1433"	-8	"UA"	"1661"	184	"FLL"	"ORD"	1182
1609781471106	"2000"	"5"	"11"	"1332"	4	"1558"	-23	"AA"	"1953"	206	"EWR"	"DFW"	1372
1609781050688	"2000"	"7"	"25"	"1713"	0	"2110"	15	"AA"	"1720"	177	"DFW"	"CLE"	1021
1609781308964	"2000"	"4"	"16"	"2000"	155	"2157"	186	"CO"	"1484"	117	"CLE"	"PHL"	363
1609781044180	"2000"	"4"	"19"	"1556"	0	"1757"	4	"AA"	"1609"	241	"DFW"	"SFO"	1464
1609781668251	"2000"	"9"	"22"	"1704"	4	"721"	-2	"DL"	"54"	497	"HNL"	"ATL"	4502
1609781254405	"2000"	"1"	"11"	"702"	2	"900"	43	"CO"	"1637"	118	"MSY"	"IAH"	305
1609781199349	"2000"	"1"	"31"	"832"	2	"1549"	-11	"DL"	"808"	257	"LAX"	"TPA"	2158
1609781240392	"2000"	"5"	"20"	"1146"	71	"1321"	74	"AA"	"1195"	155	"LGA"	"BNA"	764
1609781571181	"2000"	"1"	"21"	"1424"	14	"1756"	-4	"WN"	"1373"	152	"SEA"	"ABQ"	1180
1609781634726	"2000"	"4"	"26"	"948"	-2	"1132"	-1	"DL"	"1604"	104	"ATL"	"MIA"	595
1609781522645	"2000"	"5"	"13"	"1801"	-5	"2256"	-11	"CO"	"1016"	175	"LAX"	"IAH"	1379
1609781227379	"2000"	"12"	"3"	"2044"	0	"2346"	-3	"UA"	"1596"	122	"ORD"	"HPN"	738
1609781118759	"2000"	"5"	"16"	"1154"	-6	"1424"	-14	"US"	"2646"	150	"MIA"	"BWI"	946
1609781376528	"2000"	"6"	"27"	"1202"	2	"1333"	1	"UA"	"1989"	91	"BOS"	"IAD"	413
1609781500126	"2000"	"9"	"26"	"1049"	-1	"1205"	4	"AA"	"1337"	196	"DFW"	"SNA"	1205
1609781205856	"2000"	"6"	"26"	"929"	19	"1421"	7	"TW"	"363"	172	"PHX"	"STL"	1262
1609780989621	"2000"	"9"	"26"	"1043"	-2	"1544"	-26	"UA"	"1418"	181	"LAS"	"ORD"	1515
1609780964586	"2000"	"8"	"19"	"1800"	0	"2013"	-30	"HP"	"2530"	313	"JFK"	"PHX"	2153
1609781355009	"2000"	"10"	"6"	"1312"	28	"1421"	24	"HP"	"2614"	69	"SAN"	"PHX"	304
1609781107246	"2000"	"8"	"20"	"1557"	22	"1924"	29	"DL"	"1736"	147	"AUS"	"ATL"	813
1609781638229	"2000"	"7"	"18"	"2043"	-2	"2232"	7	"NW"	"1507"	229	"MSP"	"RNO"	1406
1609781345001	"2000"	"2"	"25"	"911"	-4	"1059"	-13	"NW"	"1185"	108	"BDL"	"DTW"	548
1609781694268	"2000"	"11"	"4"	"2050"	-1	"2204"	-15	"AA"	"2485"	194	"DFW"	"LAX"	1235
1609781429069	"2000"	"12"	"7"	"942"	47	"1052"	42	"WN"	"1324"	70	"MDW"	"BNA"	395
1609781581688	"2000"	"3"	"27"	"1250"	21	"1406"	6	"AA"	"1497"	136	"EWR"	"ORD"	719
1609781270921	"2000"	"9"	"23"	"1007"	3	"1328"	-11	"UA"	"1592"	141	"DEN"	"MSY"	1062
1609781073712	"2000"	"7"	"12"	"855"	-5	"1044"	11	"NW"	"1271"	109	"ORD"	"MSP"	334
1609781427568	"2000"	"3"	"18"	"2306"	21	"132"	19	"AS"	"661"	146	"LAS"	"SEA"	866
1609781421063	"2000"	"4"	"14"	"846"	1	"1022"	-12	"DL"	"1211"	96	"PBI"	"ATL"	545
1609781708278	"2000"	"10"	"3"	"1608"	1	"1710"	5	"UA"	"1447"	122	"DFW"	"DEN"	641
1609781211861	"2000"	"12"	"7"	"1725"	0	"1847"	-3	"WN"	"1896"	82	"BNA"	"MSY"	471
1609780989121	"2000"	"3"	"17"	"943"	-7	"1233"	-23	"NW"	"241"	170	"FLL"	"DTW"	1127
1609781049186	"2000"	"11"	"9"	"1357"	-4	"1510"	6	"US"	"1175"	73	"ITH"	"PIT"	239
1609781542661	"2000"	"1"	"29"	"930"	-1	"1037"	-6	"UA"	"1783"	127	"DEN"	"ONT"	819
1609781276427	"2000"	"5"	"25"	"1026"	6	"1218"	5	"AS"	"387"	112	"OAK"	"SEA"	671
1609781034671	"2000"	"3"	"27"	"1304"	0	"1630"	-3	"HP"	"2273"	146	"PHX"	"IAH"	1009
1609781077215	"2000"	"6"	"12"	"1608"	33	"2131"	2	"AA"	"308"	203	"SEA"	"DFW"	1660
1609781339496	"2000"	"5"	"14"	"1819"	-1	"2129"	-13	"US"	"1977"	130	"DFW"	"CLT"	936
1609781058696	"2000"	"1"	"31"	"1050"	15	"1311"	12	"AA"	"1336"	141	"DFW"	"MSP"	852
1609781367020	"2000"	"6"	"28"	"845"	113	"956"	111	"HP"	"2202"	71	"LGB"	"PHX"	355
1609781165309	"2000"	"8"	"6"	"1747"	192	"1908"	185	"UA"	"1479"	141	"DEN"	"SFO"	967
1609781431071	"2000"	"1"	"23"	"2226"	6	"2322"	1	"DL"	"1983"	116	"SLC"	"PDX"	630
1609781058196	"2000"	"5"	"30"	"1041"	6	"1208"	-2	"WN"	"1210"	87	"OAK"	"PDX"	543
1609781191841	"2000"	"5"	"11"	"841"	16	"1132"	-13	"AA"	"189"	351	"BOS"	"SEA"	2496
1609781188337	"2000"	"6"	"15"	"2348"	33	"530"	24	"UA"	"600"	222	"LAX"	"ORD"	1745
1609781078216	"2000"	"5"	"17"	"1301"	17	"1459"	57	"AA"	"793"	178	"HPN"	"ORD"	738
1609781689765	"2000"	"5"	"11"	"959"	1	"1121"	-9	"UA"	"2023"	82	"SFO"	"LAX"	337
1609781016152	"2000"	"10"	"3"	"1233"	23	"1443"	20	"HP"	"2423"	70	"PHX"	"ELP"	347
1609781587692	"2000"	"12"	"6"	"1910"	35	"2118"	45	"TW"	"622"	128	"IAH"	"STL"	668
1609781669252	"2000"	"3"	"27"	"909"	-6	"1023"	-5	"TW"	"510"	134	"RDU"	"STL"	667
1609780990122	"2000"	"4"	"19"	"2104"	-6	"536"	13	"UA"	"66"	332	"LIH"	"LAX"	2615
1609781422064	"2000"	"7"	"3"	"1959"	-11	"2256"	-24	"US"	"2827"	177	"BOS"	"MCO"	1121
1609781061699	"2000"	"3"	"19"	"1806"	1	"150"	-5	"CO"	"1276"	284	"LAS"	"EWR"	2227
1609780984616	"2000"	"9"	"28"	"754"	-3	"1006"	11	"AA"	"577"	192	"CLE"	"DFW"	1021
1609781593697	"2000"	"8"	"19"	"1301"	21	"2140"	55	"UA"	"188"	339	"SFO"	"IAD"	2419
1609781656242	"2000"	"12"	"8"	"1959"	119	"2104"	114	"WN"	"799"	65	"LAX"	"OAK"	337
1609781531651	"2000"	"9"	"27"	"1607"	7	"1843"	-5	"CO"	"1137"	216	"EWR"	"DFW"	1372
1609781263914	"2000"	"7"	"1"	"2034"	94	"2342"	66	"NW"	"964"	128	"MSP"	"BDL"	1050
1609781172821	"2000"	"7"	"19"	"1020"	10	"1339"	0	"TW"	"286"	139	"STL"	"BDL"	957
1609781024160	"2000"	"1"	"24"	"1955"	-5	"2140"	-14	"TW"	"373"	165	"EWR"	"STL"	872
1609781211361	"2000"	"1"	"7"	"1113"	-2	"1433"	-66	"AA"	"123"	440	"DFW"	"HNL"	3784
1609781410055	"2000"	"6"	"26"	"1210"	0	"1812"	3	"CO"	"1918"	242	"OAK"	"IAH"	1628
1609781692767	"2000"	"7"	"31"	"1654"	9	"1839"	12	"NW"	"371"	225	"MSP"	"PDX"	1426
1609781176325	"2000"	"4"	"12"	"1053"	-2	"1307"	-4	"US"	"678"	134	"MCO"	"PIT"	834
1609781464095	"2000"	"4"	"22"	"2035"	-5	"2212"	-6	"US"	"2192"	157	"CLT"	"IAH"	913
1609781067205	"2000"	"4"	"20"	"716"	-4	"1003"	-1	"UA"	"857"	347	"IAD"	"SFO"	2419
1609781627720	"2000"	"3"	"12"	"1753"	22	"1942"	3	"TW"	"505"	169	"MIA"	"STL"	1068
1609781372525	"2000"	"1"	"26"	"1154"	14	"1755"	0	"WN"	"146"	241	"PHX"	"BWI"	1999
1609781512635	"2000"	"6"	"18"	"954"	3	"1404"	22	"AA"	"365"	310	"SJU"	"ORD"	2072
1609780946064	"2000"	"9"	"16"	"729"	-1	"925"	-13	"AA"	"1585"	236	"ORD"	"LAX"	1745
1609781385035	"2000"	"8"	"29"	"2057"	-3	"2216"	-20	"DL"	"679"	259	"CVG"	"LAX"	1900
1609781179328	"2000"	"3"	"29"	"720"	-5	"911"	8	"AA"	"1477"	231	"HOU"	"LAX"	1390
1609781241893	"2000"	"2"	"10"	"558"	-2	"706"	-3	"DL"	"1798"	68	"JAX"	"ATL"	270
1609781616713	"2000"	"9"	"30"	"2154"	-1	"2302"	-9	"UA"	"281"	128	"DEN"	"SAN"	853
1609780994628	"2000"	"5"	"6"	"1727"	7	"2020"	-5	"DL"	"2473"	173	"BOS"	"MCO"	1121
1609781458590	"2000"	"10"	"8"	"1312"	-3	"1639"	-8	"DL"	"306"	147	"DFW"	"MCO"	984
1609781314468	"2000"	"5"	"17"	"1922"	2	"2057"	15	"US"	"793"	95	"CMH"	"PHL"	405
1609781502628	"2000"	"1"	"24"	"655"	-5	"1453"	-10	"UA"	"10"	298	"LAX"	"JFK"	2475
1609781076214	"2000"	"5"	"2"	"1928"	8	"2224"	2	"AA"	"685"	176	"LGA"	"FLL"	1076
1609780957578	"2000"	"8"	"13"	"2113"	38	"2239"	9	"HP"	"249"	266	"BWI"	"LAS"	2106
1609781343499	"2000"	"1"	"25"	"827"	0	"1316"	-3	"AA"	"310"	169	"ONT"	"DFW"	1189
1609781617713	"2000"	"12"	"6"	"1727"	-8	"1914"	-4	"NW"	"733"	167	"ATL"	"MSP"	906
1609781150792	"2000"	"10"	"3"	"1645"	-5	"1852"	-15	"NW"	"449"	187	"TPA"	"MSP"	1307
1609781601702	"2000"	"12"	"3"	"1603"	-7	"1737"	-28	"CO"	"197"	274	"CLE"	"LAX"	2053
1609780937553	"2000"	"12"	"6"	"1457"	-3	"1721"	-23	"CO"	"184"	144	"MCO"	"EWR"	938
1609781456589	"2000"	"4"	"17"	"1419"	-4	"1558"	-9	"UA"	"439"	159	"IND"	"DEN"	977
1609781485115	"2000"	"1"	"23"	"1159"	-1	"1457"	6	"DL"	"609"	178	"LGA"	"PBI"	1035
1609781378029	"2000"	"5"	"20"	"643"	-2	"1513"	20	"US"	"70"	330	"SFO"	"PHL"	2521
1609781356511	"2000"	"2"	"25"	"630"	-5	"836"	13	"AA"	"1139"	186	"TPA"	"DFW"	929
1609781545163	"2000"	"8"	"11"	"919"	-6	"1028"	-3	"NW"	"101"	189	"MSP"	"PHX"	1276
1609781036673	"2000"	"2"	"29"	"1716"	-4	"1937"	11	"DL"	"463"	141	"BNA"	"DFW"	631
1609781302953	"2000"	"9"	"11"	"2041"	-3	"2126"	5	"CO"	"1811"	165	"IAH"	"PHX"	1009
1609781174824	"2000"	"8"	"30"	"1740"	0	"2119"	13	"CO"	"318"	339	"EWR"	"SLC"	1968
1609781039676	"2000"	"6"	"28"	"1339"	11	"1553"	46	"TW"	"552"	134	"MSP"	"STL"	449
1609781677758	"2000"	"2"	"16"	"2303"	8	"104"	14	"NW"	"273"	301	"DTW"	"SEA"	1927
1609781423065	"2000"	"11"	"2"	"1856"	-3	"2044"	-17	"US"	"2252"	108	"DCA"	"JAX"	634
1609781349004	"2000"	"7"	"25"	"1012"	-3	"1631"	-4	"DL"	"1930"	259	"SLC"	"PHL"	1926
1609781134776	"2000"	"7"	"10"	"829"	14	"1053"	6	"UA"	"45"	324	"LAX"	"OGG"	2486
1609781417560	"2000"	"8"	"17"	"708"	-2	"844"	7	"US"	"1826"	96	"LGA"	"RIC"	292
1609781242394	"2000"	"12"	"9"	"1130"	-5	"1404"	-18	"AA"	"2170"	214	"SJU"	"PHL"	1576
1609781557172	"2000"	"6"	"12"	"1514"	44	"1950"	45	"DL"	"2144"	216	"DFW"	"LGA"	1389
1609781432572	"2000"	"9"	"22"	"800"	20	"1133"	45	"DL"	"770"	153	"IAH"	"ATL"	689
1609781548665	"2000"	"4"	"25"	"1148"	-3	"1504"	-1	"UA"	"1074"	136	"COS"	"ORD"	911
1609781600201	"2000"	"12"	"9"	"1848"	-7	"1856"	-17	"NW"	"1591"	68	"DTW"	"MSN"	312
1609781480112	"2000"	"2"	"16"	"1056"	-4	"1247"	-15	"DL"	"2158"	111	"CVG"	"PWM"	810
1609781678258	"2000"	"7"	"14"	"1525"	0	"1727"	7	"WN"	"1481"	122	"SFO"	"PHX"	651
1609781552668	"2000"	"3"	"29"	"1455"	-5	"1633"	-6	"US"	"6527"	98	"BOS"	"DCA"	399
1609781283434	"2000"	"12"	"9"	"930"	0	"1135"	-5	"WN"	"2146"	125	"OAK"	"SEA"	671
1609781277928	"2000"	"4"	"11"	"2345"	5	"731"	-3	"DL"	"1814"	286	"LAS"	"BOS"	2381
1609781643233	"2000"	"9"	"2"	"2037"	-3	"2145"	41	"CO"	"1679"	188	"IAH"	"TUS"	936
1609781259910	"2000"	"8"	"11"	"913"	-4	"1026"	-3	"UA"	"2208"	73	"BUR"	"SFO"	326
1609781029666	"2000"	"11"	"5"	"2037"	-3	"2205"	3	"AA"	"2882"	88	"LAX"	"RNO"	390
1609781350005	"2000"	"6"	"21"	"710"	0	"1424"	-6	"WN"	"68"	254	"PHX"	"BWI"	1999
1609781109748	"2000"	"5"	"15"	"2013"	-2	"2248"	-7	"DL"	"2478"	155	"MCO"	"EWR"	938
1609781147289	"2000"	"6"	"21"	"1319"	-3	"1645"	-5	"CO"	"1250"	146	"IAH"	"CLT"	913
1609781406052	"2000"	"4"	"28"	"1258"	3	"1438"	-7	"DL"	"339"	280	"CVG"	"SFO"	2036
1609781091230	"2000"	"7"	"9"	"1950"	0	"2037"	-21	"DL"	"1577"	167	"ATL"	"COS"	1185
1609781398546	"2000"	"10"	"1"	"2058"	-2	"2233"	-10	"NW"	"1115"	95	"DTW"	"PVD"	614
1609781498625	"2000"	"1"	"31"	"1324"	4	"1713"	15	"CO"	"1750"	169	"IAH"	"DTW"	1076
1609780965587	"2000"	"4"	"14"	"1653"	-1	"1824"	14	"UA"	"1123"	151	"STL"	"DEN"	770
1609781147789	"2000"	"10"	"2"	"1153"	-2	"1256"	-14	"US"	"1789"	123	"PIT"	"MSP"	726
1609781000133	"2000"	"1"	"10"	"2005"	81	"2121"	63	"AA"	"437"	76	"ORD"	"MCI"	403
1609781123264	"2000"	"8"	"18"	"1335"	0	NA	\N	"UA"	"540"	\N	"CLT"	"ORD"	599
1609781528148	"2000"	"1"	"21"	"1900"	75	"2029"	84	"UA"	"2512"	89	"LAX"	"SMF"	373
1609781347002	"2000"	"10"	"2"	"1321"	11	"1432"	6	"UA"	"2810"	71	"SLC"	"DEN"	391
1609781547164	"2000"	"7"	"27"	"1708"	23	"1850"	20	"NW"	"45"	222	"MSP"	"SEA"	1399
1609781401548	"2000"	"9"	"18"	"1341"	1	"1638"	-2	"AA"	"1262"	177	"MIA"	"JFK"	1090
1609781082220	"2000"	"4"	"12"	"1146"	-4	"1400"	-6	"US"	"2704"	134	"TPA"	"BWI"	842
1609781574183	"2000"	"8"	"16"	"833"	-2	"1039"	-19	"NW"	"824"	66	"MEM"	"ATL"	332
1609781054191	"2000"	"5"	"15"	"651"	1	"1446"	-4	"US"	"104"	295	"SEA"	"PHL"	2378
1609780990622	"2000"	"4"	"13"	"1025"	-1	"1340"	-12	"AA"	"1161"	135	"DEN"	"ORD"	888
1609781212362	"2000"	"1"	"18"	"835"	0	"1008"	-12	"WN"	"1725"	93	"SMF"	"SEA"	605
1609781434574	"2000"	"2"	"20"	"1753"	-2	"2023"	-3	"AA"	"1664"	150	"MIA"	"DCA"	920
1609781132774	"2000"	"9"	"23"	"858"	-2	"1742"	-3	"UA"	"998"	344	"SFO"	"BOS"	2704
1609781497124	"2000"	"12"	"6"	"2020"	0	"2334"	-16	"WN"	"2044"	134	"MCI"	"TPA"	1048
1609781054692	"2000"	"11"	"3"	"1615"	0	"1751"	16	"AA"	"2765"	96	"SJC"	"SAN"	417
1609781357011	"2000"	"6"	"25"	"1851"	74	"2155"	93	"UA"	"1922"	124	"ORD"	"ABE"	654
1609781243395	"2000"	"6"	"16"	"1526"	46	"1715"	41	"US"	"2645"	109	"BWI"	"JAX"	663
1609781688264	"2000"	"4"	"23"	"1815"	20	"2001"	16	"US"	"2762"	106	"ATL"	"IAD"	533
1609781075214	"2000"	"1"	"18"	"1426"	1	"1621"	13	"UA"	"1289"	175	"DEN"	"SEA"	1024
1609781610709	"2000"	"6"	"18"	"1147"	-3	"1637"	19	"AA"	"716"	230	"DFW"	"LGA"	1389
1609781580687	"2000"	"8"	"27"	"1123"	-2	"1405"	-6	"CO"	"1090"	162	"PBI"	"EWR"	1024
1609781330983	"2000"	"4"	"2"	"1754"	94	"2114"	109	"DL"	"2393"	200	"BDL"	"FLL"	1173
1609781214364	"2000"	"5"	"25"	"2225"	-15	"637"	-14	"AA"	"58"	312	"HNL"	"SJC"	2416
1609781521641	"2000"	"5"	"2"	"1807"	-3	"2041"	-14	"DL"	"2316"	154	"TPA"	"EWR"	998
1609781649237	"2000"	"4"	"2"	"1115"	2	"1630"	18	"AA"	"1352"	195	"LGB"	"DFW"	1220
1609781668751	"2000"	"9"	"29"	"935"	-5	"1058"	-7	"US"	"1526"	83	"CLT"	"PIT"	366
1609781265416	"2000"	"4"	"13"	"2130"	15	"2244"	14	"WN"	"1036"	74	"MCI"	"MDW"	405
1609781487117	"2000"	"9"	"21"	"1004"	-1	"1334"	-11	"DL"	"1859"	150	"SLC"	"MSP"	991
1609781223875	"2000"	"12"	"3"	"1116"	-4	"1233"	-11	"AA"	"1069"	77	"ORD"	"BNA"	409
1609781598200	"2000"	"9"	"19"	"821"	1	"1034"	-1	"UA"	"103"	253	"ORD"	"LAX"	1745
1609781055693	"2000"	"7"	"27"	"647"	-3	"753"	-9	"US"	"1576"	66	"RIC"	"LGA"	292
1609781583689	"2000"	"8"	"7"	"817"	2	"1411"	-3	"UA"	"136"	234	"SFO"	"ORD"	1846
1609781608707	"2000"	"7"	"29"	"1752"	2	"2100"	0	"WN"	"964"	128	"OAK"	"ABQ"	889
1609781623217	"2000"	"4"	"7"	"1915"	205	"2111"	210	"DL"	"2035"	236	"DFW"	"OAK"	1456
1609781102241	"2000"	"5"	"16"	"1629"	163	"2000"	184	"UA"	"165"	391	"BOS"	"LAX"	2611
1609780963585	"2000"	"1"	"20"	"1332"	2	"1437"	-3	"WN"	"1702"	65	"OAK"	"LAX"	337
1609781224876	"2000"	"7"	"5"	"1342"	1	"1451"	6	"UA"	"1198"	129	"RIC"	"ORD"	642
1609781288940	"2000"	"9"	"29"	"1004"	-1	"1324"	2	"TW"	"328"	140	"STL"	"MCO"	880
1609781354009	"2000"	"8"	"7"	"1751"	26	"2016"	32	"US"	"2623"	145	"BWI"	"TPA"	842
1609781692267	"2000"	"1"	"11"	"1327"	-8	"1417"	-4	"US"	"1645"	110	"CLT"	"MEM"	512
1609781380531	"2000"	"7"	"26"	"1101"	16	"1305"	-2	"US"	"2984"	124	"JAX"	"LGA"	834
1609781362516	"2000"	"8"	"2"	"1929"	-1	"2115"	-5	"DL"	"451"	226	"ATL"	"SLC"	1589
1609781370023	"2000"	"1"	"3"	"919"	9	"1057"	-13	"NW"	"193"	218	"MSP"	"SAN"	1532
1609781474608	"2000"	"3"	"2"	"1159"	89	"1639"	103	"AA"	"402"	220	"DFW"	"EWR"	1372
1609781087226	"2000"	"5"	"31"	"1811"	91	"1915"	92	"NW"	"656"	64	"MSP"	"MKE"	297
1609781159802	"2000"	"3"	"22"	"1702"	7	"1818"	3	"WN"	"1728"	76	"SMF"	"SAN"	480
1609781463595	"2000"	"7"	"15"	"2102"	62	"2351"	39	"AA"	"758"	169	"MIA"	"BDL"	1194
1609781676257	"2000"	"5"	"25"	"1330"	0	"1603"	16	"DL"	"395"	153	"EWR"	"ATL"	745
1609781226378	"2000"	"3"	"21"	"624"	0	"805"	12	"HP"	"2449"	161	"DFW"	"PHX"	868
1609781105244	"2000"	"1"	"25"	"1412"	-3	"1733"	-1	"TW"	"400"	141	"ABQ"	"STL"	934
1609781450084	"2000"	"5"	"14"	"1900"	0	"2115"	10	"DL"	"967"	135	"CVG"	"TPA"	773
1609781389538	"2000"	"1"	"11"	"2111"	-4	"2215"	-2	"HP"	"739"	64	"LAS"	"SNA"	226
1609781031668	"2000"	"9"	"23"	"845"	120	"957"	115	"CO"	"1419"	72	"BWI"	"CLE"	314
1609781444581	"2000"	"3"	"14"	"1512"	2	"1634"	-7	"CO"	"359"	82	"BOS"	"EWR"	200
1609781446082	"2000"	"2"	"28"	"1852"	-8	"2156"	-11	"CO"	"1172"	124	"ORD"	"EWR"	719
1609781433073	"2000"	"5"	"19"	"1505"	52	NA	\N	"AA"	"753"	\N	"LGA"	"DFW"	1389
